# Type,FX4000
# Serial Number,FX4K261305
# Timestamp,2026-06-10 11:45:45
# Integration Time (ms),50.0
# Average Count,3

Wavelength (nm),Intensity
265.64435341410257,1631.6666666666667
265.73563996747293,1677.3333333333333
265.8269281117504,1706.3333333333333
265.9182178461953,1655.0
266.0095091700679,1608.3333333333333
266.1008020826281,1644.3333333333333
266.19209658313633,1630.0
266.28339267085283,1652.0
266.37469034503766,1624.3333333333333
266.465989604951,1612.0
266.55729044985316,1601.0
266.6485928790043,1622.0
266.73989689166467,1636.3333333333333
266.8312024870944,1642.6666666666667
266.9225096645537,1658.3333333333333
267.0138184233027,1625.0
267.10512876260174,1622.6666666666667
267.19644068171095,1678.6666666666667
267.2877541798906,1664.3333333333333
267.37906925640084,1649.6666666666667
267.47038591050176,1660.6666666666667
267.56170414145373,1629.0
267.6530239485168,1588.0
267.7443453309514,1590.0
267.8356682880175,1605.3333333333333
267.9269928189753,1578.3333333333333
268.0183189230852,1598.6666666666667
268.1096465996072,1611.6666666666667
268.2009758478016,1606.0
268.2923066669286,1656.6666666666667
268.38363905624834,1635.0
268.47497301502113,1652.3333333333333
268.566308542507,1610.6666666666667
268.65764563796637,1598.0
268.7489843006593,1620.6666666666667
268.84032452984593,1622.6666666666667
268.9316663247866,1662.0
269.0230096847414,1657.0
269.1143546089706,1645.6666666666667
269.2057010967344,1607.3333333333333
269.29704914729297,1589.0
269.3883987599065,1603.3333333333333
269.47974993383525,1606.3333333333333
269.57110266833934,1629.0
269.6624569626791,1615.3333333333333
269.75381281611453,1656.3333333333333
269.84517022790595,1651.3333333333333
269.93652919731363,1616.0
270.02788972359764,1619.0
270.1192518060182,1620.6666666666667
270.2106154438356,1635.3333333333333
270.30198063630996,1609.6666666666667
270.39334738270145,1598.3333333333333
270.48471568227035,1638.6666666666667
270.57608553427684,1641.0
270.6674569379811,1622.0
270.7588298926434,1602.0
270.8502043975238,1623.6666666666667
270.9415804518826,1635.0
271.03295805497993,1639.3333333333333
271.1243372060761,1629.3333333333333
271.21571790443136,1645.0
271.3071001493057,1627.0
271.39848393995936,1622.0
271.4898692756526,1588.0
271.5812561556457,1591.0
271.6726445791988,1651.6666666666667
271.76403454557203,1662.3333333333333
271.8554260540256,1609.3333333333333
271.9468191038198,1595.0
272.03821369421473,1637.0
272.1296098244707,1632.3333333333333
272.2210074938479,1639.0
272.3124067016064,1658.3333333333333
272.40380744700644,1678.6666666666667
272.4952097293083,1629.0
272.5866135477721,1630.3333333333333
272.67801890165816,1634.6666666666667
272.76942579022665,1671.6666666666667
272.8608342127376,1648.3333333333333
272.95224416845133,1658.6666666666667
273.04365565662806,1593.6666666666667
273.1350686765281,1593.3333333333333
273.2264832274114,1616.3333333333333
273.3178993085382,1614.0
273.40931691916893,1581.6666666666667
273.5007360585635,1624.0
273.59215672598236,1655.0
273.6835789206856,1670.0
273.77500264193344,1654.6666666666667
273.866427888986,1642.6666666666667
273.95785466110357,1615.0
274.0492829575462,1619.6666666666667
274.1407127775743,1628.0
274.2321441204481,1649.0
274.3235769854275,1612.3333333333333
274.415011371773,1581.3333333333333
274.5064472787446,1613.0
274.59788470560255,1627.6666666666667
274.68932365160725,1648.3333333333333
274.78076411601864,1649.6666666666667
274.8722060980969,1653.6666666666667
274.96364959710246,1632.3333333333333
275.05509461229536,1617.0
275.1465411429358,1644.6666666666667
275.23798918828413,1652.0
275.32943874760036,1623.3333333333333
275.4208898201448,1572.0
275.5123424051776,1622.0
275.603796501959,1660.6666666666667
275.6952521097492,1634.0
275.7867092278083,1654.3333333333333
275.8781678553966,1628.0
275.96962799177436,1631.3333333333333
276.0610896362016,1604.0
276.1525527879387,1628.3333333333333
276.2440174462458,1656.3333333333333
276.335483610383,1667.6666666666667
276.42695127961065,1650.3333333333333
276.51842045318875,1610.3333333333333
276.6098911303778,1650.3333333333333
276.7013633104378,1660.0
276.79283699262885,1617.6666666666667
276.8843121762113,1590.3333333333333
